CVE ID,Description,Published Date,Last Modified Date
CVE-2000-0209,Buffer overflow in Lynx 2.x allows remote attackers to crash Lynx and possibly execute commands via a long URL in a malicious web page.,2000-02-27T05:00:00.000,2008-09-10T19:03:18.790
CVE-2000-0178,"ServerIron switches by Foundry Networks have predictable TCP/IP sequence numbers, which allows remote attackers to spoof or hijack sessions.",2000-02-28T05:00:00.000,2008-09-10T19:03:09.633
CVE-2000-0179,HP OpenView OmniBack 2.55 allows remote attackers to cause a denial of service via a large number of connections to port 5555.,2000-02-28T05:00:00.000,2008-09-10T19:03:14.960
CVE-2000-0186,Buffer overflow in the dump utility in the Linux ext2fs backup package allows local users to gain privileges via a long command line argument.,2000-02-28T05:00:00.000,2008-09-10T19:03:15.820
CVE-2000-0196,Buffer overflow in mhshow in the Linux nmh package allows remote attackers to execute commands via malformed MIME headers in an email message.,2000-02-28T05:00:00.000,2008-09-10T19:03:16.743
CVE-2000-0203,The Trend Micro OfficeScan client tmlisten.exe allows remote attackers to cause a denial of service via malformed data to port 12345.,2000-02-28T05:00:00.000,2023-11-07T01:55:14.227
CVE-2000-0204,"The Trend Micro OfficeScan client allows remote attackers to cause a denial of service by making 5 connections to port 12345, which raises CPU utilization to 100%.",2000-02-28T05:00:00.000,2023-11-07T01:55:14.280
CVE-2000-0176,The default configuration of Serv-U 2.5d and earlier allows remote attackers to determine the real pathname of the server by requesting a URL for a directory or file that does not exist.,2000-02-29T05:00:00.000,2008-09-10T19:03:09.180
CVE-2000-0191,Axis StorPoint CD allows remote attackers to access administrator URLs without authentication via a .. (dot dot) attack.,2000-02-29T05:00:00.000,2023-11-07T01:55:14.053
CVE-2000-0208,The htdig (ht://Dig) CGI program htsearch allows remote attackers to read arbitrary files by enclosing the file name with backticks (`) in parameters to htsearch.,2000-02-29T05:00:00.000,2008-09-10T19:03:18.710
CVE-2000-0216,"Microsoft email clients in Outlook, Exchange, and Windows Messaging automatically respond to Read Receipt and Delivery Receipt tags, which could allow an attacker to flood a mail system with responses by forging a Read Receipt request that is redirected to a large distribution list.",2000-02-29T05:00:00.000,2008-09-10T19:03:19.710
CVE-2000-0189,ColdFusion Server 4.x allows remote attackers to determine the real pathname of the server via an HTTP request to the application.cfm or onrequestend.cfm files.,2000-03-01T05:00:00.000,2008-09-10T19:03:16.103
CVE-2000-0201,"The window.showHelp() method in Internet Explorer 5.x does not restrict HTML help files (.chm) to be executed from the local host, which allows remote attackers to execute arbitrary commands via Microsoft Networking.",2000-03-01T05:00:00.000,2021-07-23T12:18:31.047
CVE-2000-0207,SGI InfoSearch CGI program infosrch.cgi allows remote attackers to execute commands via shell metacharacters.,2000-03-01T05:00:00.000,2008-09-10T19:03:18.633
CVE-1999-0693,Buffer overflow in TT_SESSION environment variable in ToolTalk shared library allows local users to gain root privileges.,2000-03-02T05:00:00.000,2018-05-03T01:29:03.397
CVE-2000-0177,DNSTools CGI applications allow remote attackers to execute arbitrary commands via shell metacharacters.,2000-03-02T05:00:00.000,2008-09-10T19:03:09.257
CVE-2000-0190,AOL Instant Messenger (AIM) client allows remote attackers to cause a denial of service via a message with a malformed ASCII value.,2000-03-02T05:00:00.000,2008-09-10T19:03:16.197
CVE-2000-0193,The default configuration of Dosemu in Corel Linux 1.0 allows local users to execute the system.com program and gain privileges.,2000-03-02T05:00:00.000,2023-11-07T01:55:14.117
CVE-2000-0172,"The mtr program only uses a seteuid call when attempting to drop privileges, which could allow local users to gain root privileges.",2000-03-03T05:00:00.000,2008-09-10T19:03:08.837
CVE-2000-0205,Trend Micro OfficeScan allows remote attackers to replay administrative commands and modify the configuration of OfficeScan clients.,2000-03-03T05:00:00.000,2023-11-07T01:55:14.330
CVE-2000-0168,"Microsoft Windows 9x operating systems allow an attacker to cause a denial of service via a pathname that includes file device names, aka the ""DOS Device in Path Name"" vulnerability.",2000-03-04T05:00:00.000,2023-11-07T01:55:13.863
CVE-2000-0192,"The default installation of Caldera OpenLinux 2.3 includes the CGI program rpm_query, which allows remote attackers to determine what packages are installed on the system.",2000-03-05T05:00:00.000,2008-09-10T19:03:16.383
CVE-2000-0206,"The installation of Oracle 8.1.5.x on Linux follows symlinks and creates the orainstRoot.sh file with world-writeable permissions, which allows local users to gain privileges.",2000-03-05T05:00:00.000,2008-09-10T19:03:18.117
CVE-2000-0200,"Buffer overflow in Microsoft Clip Art Gallery allows remote attackers to cause a denial of service or execute commands via a malformed CIL (clip art library) file, aka the ""Clip Art Buffer Overrun"" vulnerability.",2000-03-06T05:00:00.000,2018-10-12T21:29:28.903
CVE-2000-0225,"The Pocsag POC32 program does not properly prevent remote users from accessing its server port, even if the option has been disabled.",2000-03-07T05:00:00.000,2023-11-07T01:55:14.807
CVE-2000-0185,"RealMedia RealServer reveals the real IP address of a Real Server, even if the address is supposed to be private.",2000-03-08T05:00:00.000,2008-09-10T19:03:15.743
CVE-2000-0202,Microsoft SQL Server 7.0 and Microsoft Data Engine (MSDE) 1.0 allow remote attackers to gain privileges via a malformed Select statement in an SQL query.,2000-03-08T05:00:00.000,2018-10-12T21:29:29.107
CVE-2000-0174,StarOffice StarScheduler web server allows remote attackers to read arbitrary files via a .. (dot dot) attack.,2000-03-09T05:00:00.000,2008-09-10T19:03:09.007
CVE-2000-0175,Buffer overflow in StarOffice StarScheduler web server allows remote attackers to gain root access via a long GET command.,2000-03-09T05:00:00.000,2008-09-10T19:03:09.087
CVE-2000-0184,"Linux printtool sets the permissions of printer configuration files to be world-readable, which allows local attackers to obtain printer share passwords.",2000-03-09T05:00:00.000,2008-09-10T19:03:15.647
CVE-2000-0173,Vulnerability in the EELS system in SCO UnixWare 7.1.x allows remote attackers to cause a denial of service.,2000-03-10T05:00:00.000,2008-09-10T19:03:08.897
CVE-2000-0183,Buffer overflow in ircII 4.4 IRC client allows remote attackers to execute commands via the DCC chat capability.,2000-03-10T05:00:00.000,2008-09-10T19:03:15.570
CVE-2000-0223,Buffer overflow in the wmcdplay CD player program for the WindowMaker desktop allows local users to gain root privileges via a long parameter.,2000-03-10T05:00:00.000,2008-09-10T19:03:20.243
CVE-2000-0171,"atsadc in the atsar package for Linux does not properly check the permissions of an output file, which allows local users to gain root privileges.",2000-03-11T05:00:00.000,2008-09-10T19:03:08.757
CVE-2000-0181,"Firewall-1 3.0 and 4.0 leaks packets with private IP address information, which could allow remote attackers to determine the real IP address of the host that is making the connection.",2000-03-11T05:00:00.000,2008-09-10T19:03:15.103
CVE-2000-0237,"Netscape Enterprise Server with Web Publishing enabled allows remote attackers to list arbitrary directories via a GET request for the /publisher directory, which provides a Java applet that allows the attacker to browse the directories.",2000-03-11T05:00:00.000,2008-09-10T19:03:41.647
CVE-2000-0230,Buffer overflow in imwheel allows local users to gain root privileges via the imwheel-solo script and a long HOME environmental variable.,2000-03-13T05:00:00.000,2008-09-10T19:03:40.757
CVE-2000-0180,Sojourn search engine allows remote attackers to read arbitrary files via a .. (dot dot) attack.,2000-03-14T05:00:00.000,2017-10-10T01:29:07.107
CVE-2000-0199,"When a new SQL Server is registered in Enterprise Manager for Microsoft SQL Server 7.0 and the ""Always prompt for login name and password"" option is not set, then the Enterprise Manager uses weak encryption to store the login ID and password.",2000-03-14T05:00:00.000,2008-09-10T19:03:16.960
CVE-2000-0169,Batch files in the Oracle web listener ows-bin directory allow remote attackers to execute commands via a malformed URL that includes '?&'.,2000-03-15T05:00:00.000,2008-09-10T19:03:08.633
CVE-2000-0198,Buffer overflow in POP3 and IMAP servers in the MERCUR mail server suite allows remote attackers to cause a denial of service.,2000-03-15T05:00:00.000,2008-09-10T19:03:16.897
CVE-2000-0233,SuSE Linux IMAP server allows remote attackers to bypass IMAP authentication and gain privileges.,2000-03-15T05:00:00.000,2008-09-10T19:03:40.977
CVE-2000-0239,Buffer overflow in the MERCUR WebView WebMail server allows remote attackers to cause a denial of service via a long mail_user parameter in the GET request.,2000-03-15T05:00:00.000,2016-10-18T02:06:39.763
CVE-2000-0231,"Linux kreatecd trusts a user-supplied path that is used to find the cdrecord program, allowing local users to gain root privileges.",2000-03-16T05:00:00.000,2008-09-10T19:03:40.837
CVE-2000-0228,"Microsoft Windows Media License Manager allows remote attackers to cause a denial of service by sending a malformed request that causes the manager to halt, aka the ""Malformed Media License Request"" Vulnerability.",2000-03-17T05:00:00.000,2018-10-12T21:29:29.687
CVE-2000-0236,Netscape Enterprise Server with Directory Indexing enabled allows remote attackers to list server directories via web publishing tags such as ?wp-ver-info and ?wp-cs-dump.,2000-03-17T05:00:00.000,2023-11-07T01:55:14.973
CVE-2000-0238,Buffer overflow in the web server for Norton AntiVirus for Internet Email Gateways allows remote attackers to cause a denial of service via a long URL.,2000-03-17T05:00:00.000,2023-11-07T01:55:15.033
CVE-2000-0226,"IIS 4.0 allows attackers to cause a denial of service by requesting a large buffer in a POST or PUT command which consumes memory, aka the ""Chunked Transfer Encoding Buffer Overflow Vulnerability.""",2000-03-20T05:00:00.000,2018-10-12T21:29:29.497
CVE-2000-0613,"Cisco Secure PIX Firewall does not properly identify forged TCP Reset (RST) packets, which allows remote attackers to force the firewall to close legitimate connections.",2000-03-20T05:00:00.000,2023-11-07T01:55:21.907
CVE-2000-0240,"vqSoft vqServer program allows remote attackers to read arbitrary files via a /........../ in the URL, a variation of a .. (dot dot) attack.",2000-03-21T05:00:00.000,2024-02-14T01:17:43.863
CVE-2000-0241,"vqSoft vqServer stores sensitive information such as passwords in cleartext in the server.cfg file, which allows attackers to gain privileges.",2000-03-21T05:00:00.000,2023-11-07T01:55:15.160
CVE-2000-0229,"gpm-root in the gpm package does not properly drop privileges, which allows local users to gain privileges by starting a utility from gpm-root.",2000-03-22T05:00:00.000,2008-09-10T19:03:40.663
CVE-2000-0247,Unknown vulnerability in Generic-NQS (GNQS) allows local users to gain root privileges.,2000-03-22T05:00:00.000,2017-10-10T01:29:07.327
CVE-2000-0227,"The Linux 2.2.x kernel does not restrict the number of Unix domain sockets as defined by the wmem_max parameter, which allows local users to cause a denial of service by requesting a large number of sockets.",2000-03-23T05:00:00.000,2017-12-20T02:29:00.317
CVE-2000-0242,WindMail allows remote attackers to read arbitrary files or execute commands via shell metacharacters.,2000-03-25T05:00:00.000,2023-11-07T01:55:15.210
CVE-2000-0243,AnalogX SimpleServer:WWW HTTP server 1.03 allows remote attackers to cause a denial of service via a short GET request to cgi-bin.,2000-03-25T05:00:00.000,2023-11-07T01:55:15.267
CVE-2000-0281,Buffer overflow in the Napster client beta 5 allows remote attackers to cause a denial of service via a long message.,2000-03-26T05:00:00.000,2008-09-05T20:20:36.177
CVE-2000-0235,Buffer overflow in the huh program in the orville-write package allows local users to gain root privileges.,2000-03-27T05:00:00.000,2011-03-08T02:02:49.423
CVE-2000-0245,Vulnerability in SGI IRIX objectserver daemon allows remote attackers to create user accounts.,2000-03-27T05:00:00.000,2023-11-07T01:55:15.373
CVE-2000-0289,IP masquerading in Linux 2.2.x allows remote attackers to route UDP packets through the internal interface by modifying the external source IP address and port number to match those of an established connection.,2000-03-27T05:00:00.000,2008-09-10T19:04:00.557
