Vuln ID,Summary,CVSS Severity,Link
CVE-2023-33295,Cohesity DataProtect prior to 6.8.1_u5 or 7.1 was discovered to have a incorrect access control vulnerability due to a lack of TLS Certificate Validation.,"January 19, 2024; 3:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-33295
CVE-2023-32544,Improper access control in some Intel HotKey Services for Windows 10 for Intel NUC P14E Laptop Element software installers before version 1.1.45 may allow an authenticated user to potentially enable denial of service via local access.,"January 19, 2024; 3:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-32544
CVE-2023-32272,Uncontrolled search path in some Intel NUC Pro Software Suite Configuration Tool software installers before version 3.0.0.6 may allow an authenticated user to potentially enable denial of service via local access.,"January 19, 2024; 3:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-32272
CVE-2023-29495,Improper input validation for some Intel NUC BIOS firmware before version IN0048 may allow a privileged user to potentially enable escalation of privilege via local access.,"January 19, 2024; 3:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-29495
CVE-2023-29244,Incorrect default permissions in some Intel Integrated Sensor Hub (ISH) driver for Windows 10 for Intel NUC P14E Laptop Element software installers before version 5.4.1.4479 may allow an authenticated user to potentially enable escalation of privilege via local access.,"January 19, 2024; 3:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-29244
CVE-2023-28743,Improper input validation for some Intel NUC BIOS firmware before version QN0073 may allow a privileged user to potentially enable escalation of privilege via local access.,"January 19, 2024; 3:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-28743
CVE-2023-28738,Improper input validation for some Intel NUC BIOS firmware before version JY0070 may allow a privileged user to potentially enable escalation of privilege via local access.,"January 19, 2024; 3:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-28738
CVE-2023-28722,Improper buffer restrictions for some Intel NUC BIOS firmware before version IN0048 may allow a privileged user to potentially enable escalation of privilege via local access.,"January 19, 2024; 3:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-28722
CVE-2023-47034,A vulnerability in UniswapFrontRunBot 0xdB94c allows attackers to cause financial losses via unspecified vectors.,"January 19, 2024; 12:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47034
CVE-2023-47033,MultiSigWallet 0xF0C99 was discovered to contain a reentrancy vulnerability via the function executeTransaction.,"January 19, 2024; 12:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47033
CVE-2023-51948,A Site-wide directory listing vulnerability in /fm in actidata actiNAS SL 2U-8 RDX 3.2.03-SP1 allows remote attackers to list the files hosted by the web application.,"January 19, 2024; 9:15:12 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51948
CVE-2023-51947,Improper access control on nasSvr.php in actidata actiNAS SL 2U-8 RDX 3.2.03-SP1 allows remote attackers to read and modify different types of data without authentication.,"January 19, 2024; 9:15:12 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51947
CVE-2023-51946,Multiple reflected cross-site scripting (XSS) vulnerabilities in nasSvr.php in actidata actiNAS-SL-2U-8 3.2.03-SP1 allow remote attackers to inject arbitrary web script or HTML.,"January 19, 2024; 9:15:12 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51946
CVE-2023-50030,"In the module ""Jms Setting"" (jmssetting) from Joommasters for PrestaShop, a guest can perform SQL injection in versions <= 1.1.0. The method `JmsSetting::getSecondImgs()` has a sensitive SQL call that can be executed with a trivial http call and exploited to forge a blind SQL injection.","January 19, 2024; 9:15:12 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50030
CVE-2023-50028,"In the module ""Sliding cart block"" (blockslidingcart) up to version 2.3.8 from PrestashopModules.eu for PrestaShop, a guest can perform SQL injection.","January 19, 2024; 9:15:12 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50028
CVE-2023-46351,"In the module mib < 1.6.1 from MyPresta.eu for PrestaShop, a guest can perform SQL injection. The methods `mib::getManufacturersByCategory()` has sensitive SQL calls that can be executed with a trivial http call and exploited to forge a SQL injection.","January 19, 2024; 9:15:12 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-46351
CVE-2023-43985,SunnyToo stblogsearch up to v1.0.0 was discovered to contain a SQL injection vulnerability via the StBlogSearchClass::prepareSearch component.,"January 19, 2024; 9:15:12 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-43985
CVE-2023-27168,An arbitrary file upload vulnerability in Xpand IT Write-back Manager v2.3.1 allows attackers to execute arbitrary code via a crafted jsp file.,"January 19, 2024; 9:15:12 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-27168
CVE-2023-5716,ASUS Armoury Crate has a vulnerability in arbitrary file write and allows remote attackers to access or modify arbitrary files by sending specific HTTP requests without permission.,"January 18, 2024; 11:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-5716
CVE-2023-50963,"IBM Storage Defender - Data Protect 1.0.0 through 1.4.1 is vulnerable to HTTP header injection, caused by improper validation of input by the HOST headers.  This could allow an attacker to conduct various attacks against the vulnerable system, including cross-site scripting, cache poisoning or session hijacking.  IBM X-Force ID:  276101.","January 18, 2024; 9:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50963
CVE-2023-47718,IBM Maximo Asset Management 7.6.1.3 and Manage Component 8.10 through 8.11 is vulnerable to cross-site request forgery which could allow an attacker to execute malicious and unauthorized actions transmitted from a user that the website trusts.  IBM X-Force ID:  271843.,"January 18, 2024; 9:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47718
CVE-2023-32337,"IBM Maximo Spatial Asset Management 8.10 is vulnerable to server-side request forgery (SSRF). This may allow an authenticated attacker to send unauthorized requests from the system, potentially leading to network enumeration or facilitating other attacks.  IBM X-Force ID:  255288.","January 18, 2024; 9:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-32337
CVE-2023-40683,"IBM OpenPages with Watson 8.3 and 9.0 could allow remote attacker to bypass security restrictions, caused by insufficient authorization checks. By authenticating as an OpenPages user and using non-public APIs, an attacker could exploit this vulnerability to bypass security and gain unauthorized administrative access to the application.  IBM X-Force ID:  264005.","January 18, 2024; 8:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-40683
CVE-2023-38738,IBM OpenPages with Watson 8.3 and 9.0 could provide weaker than expected security in a OpenPages environment using Native authentication. If OpenPages is using Native authentication an attacker with access to the OpenPages database could through a series of specially crafted steps could exploit this weakness and gain unauthorized access to other OpenPages accounts. IBM X-Force ID: 262594.,"January 18, 2024; 8:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-38738
CVE-2023-35020,"IBM Sterling Control Center 6.3.0 could allow a remote attacker to traverse directories on the system. An attacker could send a specially crafted URL request containing ""dot dot"" sequences (/../) to view arbitrary files on the system.  IBM X-Force ID:  257874.","January 18, 2024; 8:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-35020
CVE-2023-5131,A heap buffer-overflow exists in Delta Electronics ISPSoft. An anonymous attacker can exploit this vulnerability by enticing a user to open a specially crafted DVP file to achieve code execution.,"January 18, 2024; 5:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-5131
CVE-2023-5130,A buffer overflow vulnerability exists in Delta Electronics WPLSoft. An anonymous attacker can exploit this vulnerability by enticing a user to open a specially crafted DVP file to achieve code execution.,"January 18, 2024; 5:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-5130
CVE-2023-50614,An issue discovereed in EBYTE E880-IR01-V1.1 allows an attacker to obtain sensitive information via crafted POST request to /cgi-bin/luci.,"January 18, 2024; 5:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50614
CVE-2023-43824,"A stack based buffer overflow exists in Delta Electronics Delta Industrial Automation DOPSoft when parsing the wTitleTextLen field of a DPS file. A remote, unauthenticated attacker can exploit this vulnerability by enticing a user to open a specially crafted DPS file to achieve remote code execution.","January 18, 2024; 5:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-43824
CVE-2023-43823,"A stack based buffer overflow exists in Delta Electronics Delta Industrial Automation DOPSoft when parsing the wTTitleLen field of a DPS file. A remote, unauthenticated attacker can exploit this vulnerability by enticing a user to open a specially crafted DPS file to achieve remote code execution.","January 18, 2024; 5:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-43823
CVE-2023-43822,"A stack based buffer overflow exists in Delta Electronics Delta Industrial Automation DOPSoft when parsing the wLogTitlesTimeLen field of a DPS file. A remote, unauthenticated attacker can exploit this vulnerability by enticing a user to open a specially crafted DPS file to achieve remote code execution.","January 18, 2024; 5:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-43822
CVE-2023-43821,"A stack based buffer overflow exists in Delta Electronics Delta Industrial Automation DOPSoft when parsing the wLogTitlesActionLen field of a DPS file. A remote, unauthenticated attacker can exploit this vulnerability by enticing a user to open a specially crafted DPS file to achieve remote code execution.","January 18, 2024; 5:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-43821
CVE-2023-43820,"A stack based buffer overflow exists in Delta Electronics Delta Industrial Automation DOPSoft when parsing the wLogTitlesPrevValueLen field of a DPS file. A remote, unauthenticated attacker can exploit this vulnerability by enticing a user to open a specially crafted DPS file to achieve remote code execution.","January 18, 2024; 5:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-43820
CVE-2023-43819,"A stack based buffer overflow exists in Delta Electronics Delta Industrial Automation DOPSoft when parsing the InitialMacroLen field of a DPS file. A remote, unauthenticated attacker can exploit this vulnerability by enticing a user to open a specially crafted DPS file to achieve remote code execution.","January 18, 2024; 5:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-43819
CVE-2023-43818,"A buffer overflow exists in Delta Electronics Delta Industrial Automation DOPSoft. A remote, unauthenticated attacker can exploit this vulnerability by enticing a user to open a specially crafted DPS file to achieve remote code execution.","January 18, 2024; 5:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-43818
CVE-2023-43817,A buffer overflow exists in Delta Electronics Delta Industrial Automation DOPSoft version 2 when parsing the wMailContentLen field of a DPS file. An anonymous attacker can exploit this vulnerability by enticing a user to open a specially crafted DPS file to achieve code execution.,"January 18, 2024; 5:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-43817
CVE-2023-43816,A buffer overflow vulnerability exists in Delta Electronics Delta Industrial Automation DOPSoft version 2 when parsing the wKPFStringLen field of a DPS file. An anonymous attacker can exploit this vulnerability by enticing a user to open a specially crafted DPS file to achieve code execution.,"January 18, 2024; 5:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-43816
